Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
a092cbfba028f59897df59a11f7b7a7d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum	0.9646920488567605
3c62956da32804f200f37be0f8bc9fce	k__Bacteria	0.9724395426421594
2216aff3f490f45a433dc020878cf795	k__Bacteria	0.9650524444043163
b8500f56f4144763151da383aedba4b2	k__Bacteria	0.9878618416492684
f5917293a606e01f8d05614f2f943580	k__Bacteria	0.992651899822208
9010f4168719e4fd22190fb9d9266870	k__Bacteria; p__Firmicutes; c__Bacilli	0.7038297441021618
1aaffb0fd9da55f8a08c2b5d8231416c	k__Bacteria	0.9761918951027673
437be2c6252787fa11bcc1dab2c0ca6e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.8044907276459391
ab253df7464224e965b407e456fe61c1	k__Bacteria	0.976042130819732
b9efbda3ccac03d5db9bf7e11b913c41	k__Bacteria	0.969642755135741
1e36f821c8e1499d3d8bcce843e12f89	k__Bacteria	0.9879980233835384
b07f257e0ecc12e0d611feb04408e1a3	k__Bacteria	0.9865109813724722
9dfa87757ce06c9702c3541e5d3d9a32	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7995466215960766
2119c681773309bb9cf7238e11c2de94	k__Bacteria; p__Firmicutes	0.727252894251588
91afc3df662494751b0db5c30e95f48e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8143185401847491
d02fda9df017c7beb3e90accfbba3d42	k__Bacteria	0.9876948609562799
c1f410cb86111c5b3ccd97ffe42efda1	k__Bacteria	0.9855160174484802
474ba78ebd0f1d825fff58ab23c37edc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.866492049639468
a66cd55df09a0ab71e87377a5c79ec07	k__Bacteria	0.9881839215566377
a4fd6ef5d513436eb4869f2bca0720c8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.8996795013356786
909ddc4932bd0ca1de83657836db813a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.7796130285576433
6bfb8c1bd2e6f63a013d4402b7b21920	k__Bacteria	0.9709134082534927
0785693b729406b7e09feee21a9a4e06	k__Bacteria	0.9823300223210121
168a7a489e53ab1379a286ee757b2139	k__Bacteria	0.991076884563248
b08c924b71112a86ec5e83e76023db3a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia; s__coli	0.9760827307580232
142364042b579819778fd0b1e2ea6afa	k__Bacteria	0.9871304679045809
03fe687d2391a3df2f5aaccd0112ada2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9321858295492154
6cb7b72fcaad705a9203808a818c4c2e	k__Bacteria	0.9792612508074493
7126d75bdda77242ce3672bc270e53bf	k__Bacteria	0.9840940980193729
827d0b33d809cc3e327e316574a0f9c4	k__Bacteria	0.9842169610745821
2020dd0ffb5ebb214cb0b10c78bd2b6b	k__Bacteria	0.9870755595596254
42cd4c50f8368c2e89173763bcb0f478	k__Bacteria	0.9929682083174061
f0fd329e127b10fd13912539aac0345f	k__Bacteria	0.9742676623809938
d6bd41bc83691d27138189b7547f12b1	k__Bacteria; p__Firmicutes	0.7172156313784015
771358a2925a9846f1c43d229d3e6655	k__Bacteria	0.9746108004023513
c2c37ff8aa57810e3fcfcf4792bb20e0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8792863227147587
e573b54c0473c5b08cba5e2cccbc19b5	k__Bacteria	0.9823223282605145
17cfda59ab4067051c1e4a1e68b6cdba	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7634996536055333
6fe9d2a6332812610ca04d471e6c842f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9083968905362544
27236b60ee13dc926e5eb44aa34bbd47	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9258334077067027
7f4d461f15f8d21c7b38b798bb380899	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7117869451499241
3bf351a559ba6e2a526caca5d9b90d6c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7036855790689013
2fcd8adf2fdcb6971f3d1816af764845	k__Bacteria	0.9900108190577108
33a7487cf2e9ba2883f7de82fa0e83ce	Unassigned	0.9385178055156631
78936e4bb08953d9ef5a3c334e7d8e8d	k__Bacteria	0.973925931574104
a9015e3ba203bcac7e6618abe3bf1a7f	k__Bacteria	0.9687452273193846
6a07bdf49b68c19b47d3c8cab44290b3	k__Bacteria	0.9736988998503242
8be23c0cfcbf439adb0d15266d1ab612	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__	0.9663301222471844
9d208916942eeaa813f3f2ce0b6c3ba9	k__Bacteria	0.9912133732359448
acaee8675158f411525127625e9a0946	k__Bacteria; p__Proteobacteria	0.7067662556433353
446ab116c52e9ca714b01c4f13e31fca	k__Bacteria	0.995333965483857
779d73497629689e9ba60d882d12028a	k__Bacteria; p__Firmicutes; c__Clostridia	0.7073210973856587
a2bb920fbab71ce0356bedf7f2668aea	k__Bacteria	0.9914529405717818
2545d253ebab55e675dac7fe316ca962	k__Bacteria	0.9967659512513454
c538a1a2ca394af48576312673ca5188	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8985793315237408
6b241e42f4c5eb673c484d5aff27cd01	k__Bacteria	0.9774866157930483
ec018b744f2650ab250ec4b19e7c14f5	k__Bacteria	0.9849934861314569
7611648a2ae14512d7d64d6a7f9f2c9b	k__Bacteria	0.9924095858668204
43c0743e7fa5d5ce90676c9a9ddb670e	k__Bacteria; p__Firmicutes	0.7180013527332794
0feb825199fd7ef9ed7e0f4912bfa195	k__Bacteria	0.981288334400146
ba45f65ad6a0335464d2adb34ed16457	k__Bacteria	0.9965494319774042
cd4490738a9f0bd15fa139c62ce89a83	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__	0.7919521494053521
d67fc8d5c550daf0780650fef53c6894	k__Bacteria	0.983812165861235
25d2ae4c156a0a719097775aa332db19	k__Bacteria	0.9898785340337612
d6118d3619a703d2d7ba830e5b061fe8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8996491289052213
9ddd1b2546ccb1e75e9ab59341c58dab	k__Bacteria	0.9860640511187286
85af2986606f7a8b7a73d2741c92cfca	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9026957906091297
be69ab78fbda83d2a16d6bfadcf8abcd	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium; s__	0.9086601683500822
a7e9e64690d863eef009153fb2a4752d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__	0.8339968016129893
6de5b5288be0ee694b4500e959251013	k__Bacteria	0.9815491874386806
1ff2420d872fedc184f85b1e4a264dbc	k__Bacteria	0.9941987290245453
67880984b1814ee0fcca57e1fcc43b63	k__Bacteria	0.9635917494991069
8b5458b71cbb7c8a65ffed9715dbb753	k__Bacteria	0.9898488696702646
1bf188117aae657002d4e099b4cbfe19	k__Bacteria	0.9612351103230099
